명칭,지번주소,도로명주소,GRS80TM_X,GRS80TM_Y,latitude,longitude,Station_ID,Station_line,Area,구분(보류),주소(혼재)
서울특별시서남병원,서울특별시 양천구 신정3동 1320번지 7호,서울특별시 양천구 신정이펜1로 20 (신정동),185179.3589,445532.4449,37.51202035,126.8331315,,,,병원,
강서수한방병원,서울특별시 강서구 화곡동 938번지 19호 백제빌딩,서울특별시 강서구 곰달래로 54 백제빌딩 1~7층 (화곡동),185684.8944,447532.2173,37.52995503,126.8388172,,,,병원,
의료법인조광의료재단  주사랑병원,서울특별시 성북구 장위동 33번지 7호,서울특별시 성북구 한천로 641 (장위동),205024.6814,457016.424,,,,,497.25,병원,
신라한방병원,서울시 성북구 석관1동 168-23(지상134층),,,,,,,,1203,병원,
서울연세요양병원,서울특별시 성북구 하월곡동 84번지 126호,서울특별시 성북구 오패산로3길 147 (하월곡동),202819.6928,456338.0733,37.60934943,127.0327445,,,694.6,병원,
신라한방병원,서울특별시 성북구 석관동 23번지,,206151.0369,456488.814,,,,,1203,병원,
심청요양병원,서울특별시 성북구 보문동4가 18번지,서울특별시 성북구 보문로 86 (보문동4가),201783.4841,453412.3952,37.58300497,127.0209501,,,1239.7,병원,
연세요양병원,서울특별시 성북구 정릉1동 16번지 512호,서울특별시 성북구 동소문로 215 (정릉동),201828.2066,455454.1053,37.60131168,127.0214664,,,4561.6,병원,
로덴치과병원,,서울특별시 성북구 종암로 72 (종암동),,,37.59711692,127.0356938,,,224.88,병원,
영등포병원,서울특별시 영등포구 당산동3가   386-3,,,,,,,,0,병원,
요나한방병원,서울특별시 강남구 도곡동 909번지 3호 한독빌딩 2층,서울특별시 강남구 남부순환로 2645 2층 (도곡동 한독빌딩),203390.9025,442601.7898,37.48558106,127.0391531,,,,병원,
사회복지법인 성가소비녀회 성가복지병원,서울특별시 성북구 하월곡동 88번지 526호,서울특별시 성북구 종암로 191 (하월곡동),202645.5837,456061.1139,37.60692777,127.0306834,,,,병원,
정요양병원,서울특별시 도봉구 쌍문동 707-13 정병원 56층,서울특별시 도봉구 도봉로 639 정병원 56층 (쌍문동),203622.8932,462131.6667,37.66154146,127.0418224,,,,병원,
새한병원,서울특별시 강북구 미아동 62번지 28호,서울특별시 강북구 도봉로 67 (미아동),202542.2245,456978.1786,37.61511795,127.0295815,,,2517,병원,
서울선병원,,서울특별시 중랑구 망우로 373 (상봉동 서울선병원),208199.9916,455149.745,37.59862308,127.0936272,,,,병원,
장덕한방병원,서울특별시 서초구 서초동 1603-1 블루핀타워,서울특별시 서초구 서초중앙로 42 블루핀타워 지하2층지하1층1층2층3층 동 (서초동),201353.7405,442618.448,37.48586565,127.0162578,,,,병원,
정병원,서울특별시 도봉구 쌍문2동 707번지 7호,서울특별시 도봉구 도봉로 639 (쌍문동),203610.1655,462124.875,37.66154146,127.0418224,,,,병원,
실버한방병원,서울특별시 금천구 독산3동 960번지,서울특별시 금천구 독산로 362 (독산동),191453.8036,441879.1894,37.47907,126.9041879,,,,병원,
새숨병원,,서울특별시 송파구 정의로8길 4 KDG70타워 234층 (문정동),,,37.48569902,127.1157087,,,,병원,
영등포병원,서울특별시 영등포구 당산동3가   386-3,,,,,,,,0,병원,
밀레니엄치과병원,서울특별시 강북구 송중동 71번지 1호,서울특별시 강북구 도봉로 52 (미아동),202615,456822,37.61369937,127.0305285,,,320.57,병원,
현인요양병원,서울특별시 강북구 인수동 521-57 59호,서울특별시 강북구 삼각산로 20 (수유동),200518.7313,459583.5849,37.63864155,127.0067059,,,,병원,
구로성심병원,서울특별시 구로구 고척동 76번지 189호 구로성심병원,서울특별시 구로구 경인로 427 구로성심병원 (고척동),188114.4044,444166.1984,37.49964687,126.8663582,,,,병원,
예스치과병원,서울특별시 성북구 동선동1가 114-1 플라망스타워,서울특별시 성북구 동소문로 118 플라망스타워 15011502호 (동선동1가),201536.8835,454556.211,37.59332603,127.0181757,,,,병원,
효성요양병원,서울특별시 강북구 미아동 734번지 108호,서울특별시 강북구 삼양로 204 (미아동 효성요양병원),201738.7194,457742.0896,37.62203091,127.020454,,,,병원,
감인노인전문병원,서울특별시 강북구 수유동 521번지 57호,서울특별시 강북구 삼각산로 20 (수유동),200518.7313,459583.5849,37.63864155,127.0067059,,,718.54,병원,
새한빛병원,서울특별시 강북구 번1동 461번지 68호,서울특별시 강북구 한천로 1002 (번동),202582.4663,459530.4861,37.63813463,127.030017,,,1780.38,병원,
서울병원,서울특별시 강북구 송중동 137번지 26호,서울특별시 강북구 도봉로 114 (미아동),202523.2612,457439.2095,37.61930212,127.0292848,,,964.74,병원,
정인노인전문병원,서울특별시 강북구 번동 464번지 1호,서울특별시 강북구 도봉로 388 (번동 테마빌딩),202554.5854,459895.4603,37.64135638,127.0296291,,,1410.68,병원,
민병원,서울특별시 강북구 미아동 317번지 3호 서울민병원,서울특별시 강북구 도봉로 155 서울민병원 (미아동),202240.8551,458118.7096,37.62261644,127.0272804,,,1862.79,병원,
포근한요양병원,서울특별시 강북구 미아동 189번지 6호 포근한노인전문병원,서울특별시 강북구 도봉로 266 (미아동),202061.2521,458882.073,37.63229857,127.0241731,,,2750.46,병원,
에스앤유서울병원,서울특별시 강서구 마곡동 797 에이스타워 마곡,서울특별시 강서구 공항대로 237 에이스타워 마곡 3456층 (마곡동),,,37.55945269,126.8339125,,,,병원,
의료법인한국의료재단프라임병원,,서울특별시 중랑구 공릉로 76 (묵동),206946.6754,457213.2104,37.61722836,127.07946,,,,병원,
꿈의숲요양병원,서울특별시 강북구 번동 105번지 1호,서울특별시 강북구 월계로 183 (번동),203895.66,457580.9999,37.62057734,127.0449073,,,,병원,
서울특별시서울의료원강남분원,서울특별시 강남구 삼성동 171번지 1호  지하1~4층,서울특별시 강남구 봉은사로114길 43 지하1층~4층 (삼성동),205793.3315,445607.0433,37.51303132,127.0666553,,,,병원,
대림성모병원,서울특별시 영등포구 대림동 978번지 13호,서울특별시 영등포구 시흥대로 657 (대림동 대림성모병원),191713.4486,443157.3887,37.49068979,126.9071673,,,,병원,
이화여자대학교의과대학부속서울병원,서울특별시 강서구 마곡동 808 이화의대부속서울병원,서울특별시 강서구 공항대로 260 이화의대부속서울병원 (마곡동),,,37.55726286,126.8362668,,,,병원,
강북우리들병원,서울특별시 강북구 수유동 188번지 1호 광산타워,서울특별시 강북구 한천로 1083 수유동 (수유동 광산타워),201930.77,460020.9817,37.64254488,127.0226341,,,5381.78,병원,
북서울요양병원,서울특별시 강북구 번동 461-68 북서울요양병원,서울특별시 강북구 한천로 1002 북서울요양병원 (번동),202582.4663,459530.4861,37.63813463,127.030017,,,,병원,
국립재활원,,서울특별시 강북구 삼각산로 58 (수유동 국립재활원),200868.4734,459614.3535,37.6386557,127.0102646,,,,병원,
서울바른병원,서울특별시 영등포구 신길동 505번지 2층~7층,서울특별시 영등포구 여의대방로 145 2~7층 (신길동 세인트빌딩),192857.9283,444236.2008,37.50021047,126.9199903,,,,병원,
경희치과병원,서울특별시 강북구 번동 418번지 1호,서울특별시 강북구 도봉로 358 (번동 코스타타워),202343.3875,459654.4252,37.63913588,127.027475,,,232.12,병원,
의료법인성화의료재단  대한병원,서울특별시 강북구 수유동 45번지 7호,서울특별시 강북구 도봉로 301 (수유동 대한병원),201952.0908,459227.558,37.63547025,127.0226733,,,6310.35,병원,
신일병원,서울특별시 강북구 수유동 47번지 7호 (47-789),서울특별시 강북구 덕릉로 73 (수유동),201857.4279,459159.097,37.63477458,127.0218259,,,1321,병원,
의료법인성화의료재단대한한방병원,서울특별시 강북구 인수동 45번지 7호,서울특별시 강북구 도봉로 301 (수유동),201952.0908,459227.558,37.63547025,127.0226733,,,349.66,병원,
슈바이처치과병원,서울특별시 도봉구 방학동 719번지 3호 렉시온프라자 305-308호,서울특별시 도봉구 도봉로152길 26 (방학동 렉시온프라자 305-308호),203922.0417,462985.3399,37.6692305,127.0452741,,,295.53,병원,
굿모닝병원,서울특별시 도봉구 쌍문2동 80-70,,,,,,,,945,병원,
우이새길요양병원,서울특별시 도봉구 쌍문1동 508번지 1호,서울특별시 도봉구 삼양로 610 (쌍문동),201167.0865,461671.4699,37.65745084,127.0139106,,,2706.65,병원,
녹색병원,,서울특별시 중랑구 사가정로49길 53 (면목동),207545.4314,453474.5801,37.58356398,127.0860604,,,,병원,
강남수병원,서울특별시 송파구 삼전동 38-5,서울특별시 송파구 삼전로2길 11 (삼전동),207674.7965,444581.8469,,,,,,병원,
서울세계로병원,서울특별시 송파구 거여동 604 지하1층 5~12층,서울특별시 송파구 위례서로 248 지하1층 5~12층 (거여동),,,,,,,,병원,
서울좋은병원,서울특별시 강북구 미아동 137번지 26호,서울특별시 강북구 도봉로 114 (미아동),202523.2612,457439.2095,37.61930212,127.0292848,,,,병원,
효림요양병원,서울특별시 동대문구 답십리동 497번지 66호,서울특별시 동대문구 천호대로 259-1 (답십리동),204432.5653,451818.7127,,,,,,병원,
자생한방병원,서울특별시 강남구 논현동 142번지 3호 자생한방병원,서울특별시 강남구 강남대로 536 (논현동),201903.35,445314.635,37.51001028,127.0223462,,,,병원,
(사)한국지체장애인협회 새보람요양병원,서울특별시 도봉구 방학동 677번지 11호,서울특별시 도봉구 방학로3길 13 (방학동 상곡빌딩),203554.8631,462195.0794,37.66212006,127.0410687,,,963.77,병원,
베이직병원,서울특별시 도봉구 쌍문동 508번지 1호,서울특별시 도봉구 삼양로 610 지하1층층 지상1234호 (쌍문동 산수디앤씨),201167.0865,461671.4699,37.65745084,127.0139106,,,,병원,
로덴성문치과병원,서울특별시 도봉구 쌍문동 657번지 예일빌딩5층,서울특별시 도봉구 도봉로 569 5층 (쌍문동 준우빌딩),203334.7675,461499.9453,37.65589683,127.0385861,,,310,병원,
서울동인병원,,서울특별시 성동구 왕십리로 382 (하왕십리동),202403,451418,37.56511028,127.0280198,,,,병원,
서울숲요양병원,서울특별시 강동구 고덕동 297-1 원케어메디컬타운,서울특별시 강동구 고덕로 295-60 원케어메디컬타운 (고덕동),214041.1856,450689.5645,37.55612041,127.1580394,,,,병원,
조이요양병원,서울특별시 도봉구 쌍문1동 507-1,서울특별시 도봉구 삼양로 600 (쌍문동),201155.7715,461587.6094,37.65663502,127.0137097,,,3675,병원,
의선의료재단 선한이웃병원,서울특별시 노원구 월계1동 50번지 1호 30호,서울특별시 노원구 화랑로 323 (월계동30호),205548.2321,456950.1521,37.61490402,127.0636521,,,7960.08,병원,
성모샘병원,서울특별시 도봉구 방학동 703번지 14호,서울특별시 도봉구 도봉로 683 567층 (방학동),203651.208,462576.5408,37.66549069,127.0419341,,,,병원,
다나병원,서울특별시 도봉구 창5동 715번지 28호,서울특별시 도봉구 해등로 129 (창동),203494.2987,461407.0571,37.6550519,127.040437,,,,병원,
재단법인베스티안재단베스티안서울병원,서울특별시 성동구 하왕십리동 1070-3,서울특별시 성동구 왕십리로 382 (하왕십리동),202407.0875,451424.1977,37.56511028,127.0280198,,,,병원,
성북우리아이들병원,,서울특별시 성북구 동소문로46길 10 (하월곡동),,,37.60686332,127.0293592,,,,병원,
보문효사랑요양병원,,서울특별시 성북구 보문로 46 (보문동7가),201941.0796,453050.0362,37.57973574,127.0227236,,,,병원,
서울삼성요양병원,서울특별시 영등포구 문래동6가 2-1,서울특별시 영등포구 선유로 51 파인그라드빌딩 b1~8층 (문래동6가),190094.7188,446267.3467,37.51858653,126.8887081,,,,병원,
서울사랑요양병원,서울특별시 도봉구 쌍문동 503번지 8호,서울특별시 도봉구 삼양로 574 2~5층 (쌍문동),201098.7614,461327.6266,37.65434713,127.0131712,,,,병원,
메디람한방병원,,서울특별시 마포구 양화로 119 디키즈코리아 B1~6층 (서교동),192845.1696,450236.9622,37.55436061,126.9197696,,,,병원,
서울특별시보라매병원,서울특별시 동작구 신대방동 425번지,서울특별시 동작구 보라매로5길 20 (신대방동),193235.494,443510.4208,37.49301375,126.9243325,,,,병원,
서울현대병원,서울특별시 강북구 번동 463번지 44호,서울특별시 강북구 도봉로 374 (번동 서울현대병원),202451.8676,459765.522,37.64025592,127.0285044,,,,병원,
바른사랑병원,서울특별시 관악구 신림동 1638-1 삼모 더 프라임 타워,서울특별시 관악구 신원로 35 삼모 더 프라임 타워 37층 (신림동),193643.2743,442230.0357,37.48231224,126.9290234,,,,병원,
네이처요양병원,서울특별시 강남구 세곡동 612,서울특별시 강남구 헌릉로569길 21-40 지하4~지하3층 지하2층일부 지하1층일부 지상1층일부 지상2~3층 지상5~8층 (세곡동),208753.7592,440475.2449,,,,,,병원,
서울휴먼요양병원,서울특별시 노원구 하계동 256번지 12호 2346층,서울특별시 노원구 노원로 246 2346층 (하계동 욱현하이브),206472.1862,459704.8857,37.63967612,127.0741195,,,1159.64,병원,
참튼튼병원,서울특별시 노원구 상계동 723번지 2층 3층 5층,서울특별시 노원구 노해로 502 2층 3층 5층 (상계동),205550.9084,461343.0622,37.65445005,127.0636923,,,,병원,
강북예치과병원,서울특별시 노원구 상계7동727-1 8층,,,,,,,,320.69,병원,
모네여성병원,서울특별시 노원구 상계동 301번지 6호 모네여성병원,서울특별시 노원구 노원로 416 모네여성병원 (상계동),205922.1512,461261.6572,37.65372224,127.0678873,,,2292.04,병원,
